SMILES,Name,IC50
C1OCC(C12)C2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159136,107
C1CC1C(=O)Nc(c2)ncc(c23)cc(Cl)c(c3)N(CC4)CCN4[C@]5(C)[C@H](O)COC5,1159128,25
C1CC1C(=O)Nc(c2)ncc(c23)cc(F)c(c3)N(CC4)CCN4[C@]5(C)[C@H](O)COC5,1159132,912
C1C(F)(F)C12C(C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159179,1.07
C1CC(F)(F)CCC12C(C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159146,63
C1CCC12C(C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159133,6.61
C1COCCC12C(C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159156,3.63
FC1(F)CCC(OC1)C(=O)Nc(c2)ncc(c23)cc(Cl)c(c3)N(CC4)CCN4[C@]5(C)[C@H](O)COC5,1159254,0.68
C1COCCC12C(CC2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159154,12
C1OCCCC1C(=O)Nc(c2)ncc(c23)cc(Cl)c(c3)N(CC4)CCN4[C@]5(C)[C@H](O)COC5,1159256,1.38
C1CC12[C@@H](C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159168,0.47
C1COCCC12[C@@H](C2)C(=O)Nc(c3)ncc(c34)cc(CC=C)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159355,0.53
C1COCCC12[C@@H](C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159229,0.16
C1COCCC1[C@@H](C2)[C@@H]2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159322,0.08
C1OCCC[C@]12[C@@H](C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159144,0.72
C1OCCC[C@@]12[C@@H](C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159142,112
C1CC12[C@H](C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159169,30
C1OCCC12[C@H](C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159165,1.45
C1OCCC[C@]12[C@H](C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159143,776
C1OCCC[C@@]12[C@H](C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159141,47
C1OCCC1[C@]2(C)[C@H](C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159338,0.08
n1ccccc1[C@]2(C)[C@H](C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159350,46
C1OCCC1[C@]2(C)[C@H](C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@@]6(C)[C@@H](O)COC6,1159334,0.1
C1OCCC1[C@]2(C)[C@@H](C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@H](O)COC6,1159337,0.08
C1OCCC1[C@]2(C)[C@@H](C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@@]6(C)[C@@H](O)COC6,1159333,0.08
C1CC1c(c2C(F)(F)F)nc(nc2)Nc3c(Cl)n(nc3)C([C@]4(C)O)CCC4,1127567,30
C1OC[C@@](C)(O)C12CCN(CC2)c(c(Cl)c3)cc(c34)nc(nc4)Nc5c(Cl)n(nc5)C6CC6,1324985,1.54
C1COCCC12C(C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@]6(C)[C@](C)(O)COC6,1159364,0.13
C[C@]([C@@H]12)(O)[C@H](CC1)CN(C2)c(c(Cl)c3)cc(c34)nc(nc4)Nc5c(Cl)n(C(C6(F)F)C6)nc5,1325021,23
C[C@]([C@@H]12)(O)[C@H](CC1)CN(C2)c(c(Cl)c3)cc(c34)nc(nc4)Nc5c(Cl)n(nc5)C6CC6,1324968,11.2
C[C@]([C@@H]12)(O)[C@H](CC1)CN(C2)c(c(Cl)c3)cc(c34)nc(nc4)Nc5cnn(c5)C6CC6,1324963,6.72
C[C@]([C@@H]12)(O)[C@H](CC1)CN(C2)c(c(Cl)c3)cc(c34)nc(nc4)Nc5c(Cl)n(nc5)C67CC(C6)C7,1325018,6.62
C1OC[C@@H]([C@H]1C)n(c(C#N)c2)c(c23)nc(nc3)Nc4c(nn(c4)[C@@H](C(F)F)C)OC5COC5,1217867,1
c1[nH]ncc1-c(n2)scc2C(=O)Nc3cnn(c3)[C@H](C)C4CC4,1418335,38
n1csc(c1C)-c(cc2)ccc2[C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@H](C(C)(C)C)NC(=O)CCOCCOCCOCCOCCC(=O)N4CCN(CC4)c(ncn5)cc5-c6n[nH]c(c67)ccc(c7)OC8(C)CC8,51562813,3
c1ccccc1[C@H](C)Nc2c(C(=O)N)nnc(c23)cc(cc3)-c4ccncc4,537861,1030
N#Cc1cc(ccc1)[C@H](C)Nc(c2)ccc(c23)[nH]nc3-c4ccncc4,51496887,23
C1OC[C@@H]([C@H]1C)n(c(C#N)c2)c(c23)nc(nc3)N(O[C@H](C(F)(F)F)C)c4cnn(c4)C5COC5,1217879,1
C1OC[C@@H]([C@H]1C)n(c(C#N)c2)c(c23)nc(nc3)Nc4c(nn(C)c4)O[C@H](C(F)(F)F)C,1217903,25
n1nnn(c12)[C@@H](C)C(=C(C)N2C)C(=O)Nc(c3)ccc(c34)[nH]nc4-c5cc(ncc5)N6CCOCC6,51520765,0.2
n1nnn(c12)[C@@H](C)C(=C(C)N2C)C(=O)Nc(c3)ccc(c34)[nH]nc4C,51520762,51
n1nnn(c12)[C@@H](C)C(=C(C)N2C)C(=O)Nc(c3)ccc(c34)[nH]nc4,51520760,94
C1CC1n2ncc(c2C)Nc(nc3)nc(c34)cc(c(Cl)c4)C(C[C@@H]5C)CCN5C6COC6,51418068,0.630957
C[C@@]1(O)[C@H](C)CC(C[C@@H]1C)c(nc2C)cc(n2)NC(=O)c3cccc(n3)-c4cn[nH]c4,1446258,20200
C[C@@]1(O)[C@H](C)CC(C[C@@H]1C)c(nc2C)cc(n2)NC(=O)c3cccc(n3)-c4cnn(c4)CC(F)(F)F,1446251,82400
C1CC1(C#N)Cn(c2)ncc2-c(n3)cccc3C(=O)Nc(n4)cc(nc4C)C(C[C@@H]5C)C[C@@H](C)[C@@]5(C)O,1446252,670
C[C@@]1(O)[C@H](C)CC(C[C@@H]1C)c(nc2C3CC3)cc(n2)NC(=O)c4cccc(n4)-c5cnn(c5)CC6CC6,1446248,11200
C[C@@]1(O)[C@@H](C)CC(C[C@H]1C)c2cc(ncn2)NC(=O)c3cccc(n3)-c4cnn(c4)CC(F)(F)F,1446239,3490
C[C@@H](C1)C1(C#N)c(cc2)cc(c23)n(nc3)-c(ncn4)cc4N(C5)C(C6)CC56C(C)(C)O,51515166,2
c1cnccc1-c(n[nH]2)c(c2C)-c3ccc(cc3)N(C4)[C@@H](C)CC45CCOCC5,51552541,44
Cc1cc(c(Cl)nc1)-c2c[nH]c(c23)ncnc3N(C4)CCC[C@@H]4C,334379,30
C[C@H]1CCCN(C1)c2ncnc(c23)[nH]cc3-c4ccc(O)cc4,334376,26
NC(=O)c1ccc(cc1)-c2c[nH]c(c23)ncnc3N(C4)CCC[C@@H]4C,334588,9
C[C@H]1CCCN(C1)c2ncnc(c23)[nH]cc3-c(cc4)cc(c45)CNC5=O,334581,33
C[C@H]1CCCN(C1)c2ncnc(c23)[nH]cc3-c(c4)ccc(c45)CNC5=O,334585,59
C[C@H]1CCCN(C1)c2ncnc(c23)[nH]cc3-c(c4)ccc(c45)[nH]nc5,334576,66
N#Cc1c(F)c(ccc1)-c2c[nH]c(c23)ncnc3N(C4)CCC[C@@H]4C,334387,11
OCc1cc(ccc1)-c2c[nH]c(c23)ncnc3N(C4)CCC[C@@H]4C,334326,18
C[C@H]1CCCN(C1)c2ncnc(c23)[nH]cc3-c4cc(O)ccc4,334378,9
N#Cc1cc(ccc1)-c2c[nH]c(c23)ncnc3N(C4)CCC[C@@H]4C,334335,16
NC(=O)c1cc(ccc1)-c2c[nH]c(c23)ncnc3N(C4)CCC[C@@H]4C,334591,58
O=C(O)c1cc(ccc1)-c2c[nH]c(c23)ncnc3N(C4)CCC[C@@H]4C,334594,39
C[C@H]1CCCN(C1)c2ncnc(c23)[nH]cc3-c4cc(S(=O)(=O)N)ccc4,334366,24
C[C@H]1CCCN(C1)c2ncnc(c23)[nH]cc3-c4cccc(c45)[nH]nc5,334368,10
C[C@H]1CCCN(C1)c2ncnc(c23)[nH]cc3-c4ccccc4,334334,91
C[C@H]1CCCN(C1)c2ncnc(c23)[nH]cc3-c4c(F)cccc4,334367,97
C[C@H]1CCCN(C1)c2ncnc(c23)[nH]cc3-c4cccnc4,334371,56
Cc1c(F)ncc(c1)-c2c[nH]c(c23)ncnc3N(C4)CCC[C@@H]4C,334369,64
C[C@H]1CCCN(C1)c2ncnc(c23)[nH]cc3-c(c4)cnc(c45)[nH]cc5,334584,69
C[C@H]1CCCN(C1)c2ncnc(c23)[nH]cc3-c(cn4)cc(c45)[nH]cc5,334586,50
Cc1cc(cnc1)-c2c[nH]c(c23)ncnc3N(C4)CCC[C@@H]4C,334372,15
C[C@H]1CCCN(C1)c2ncnc(c23)[nH]cc3-c4cnn(C)c4,334547,12
n1[nH]c2ccc(c3)O[C@@H](C)CCNC(=O)OCc(cc4c1c23)cc(F)c4,1348444,10
n1[nH]c2ccc(c3)O[C@@H](C)CCNC(=O)OCc(cc4c1c23)ccc4,1348406,10
n1[nH]c2ccc(c3)O[C@@H](C)CCNC(=O)OCc(n4)cncc4c1c23,1348500,10
O=C1C[C@@H](C)CN1c(cn2)cc(c2C3CC3)NC(=O)c4cccc(n4)-c5cnn(c5)CC(F)(F)F,1446160,2660
C1CC1(C)n(nc2)c(Cl)c2Nc(nc3)nc(c34)cc(c(Cl)c4)N5CCN(C)C[C@@H]5C,1325076,6.06
C1CC1(C)Oc(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C[C@@H]5C)CCN5C,448487,0.6
C1COCCC12C(C2)C(=O)Nc(c3)ncc(c34)cc(C)c(c4)N(C[C@@H]5C)CCN5C6(C)C(O)COC6,1159220,0.55
C1CC1n(n2)c(cc2C)Nc(nc3)nc(c34)cc(c(Cl)c4)N(C[C@@H]5C)CCN5C6(C)C(O)COC6,1325243,97.5
C1CC12[C@@](C#N)(C2)c(cc3)cc(c34)n(nc4)-c5cc(ncn5)N(C[C@@H]6C)CCN6C7CCOC7,1104595,0.6
C1CC12[C@](C#N)(C2)c(cc3)cc(c34)n(nc4)-c5cc(ncn5)N(C[C@@H]6C)CCN6C7CCOC7,1104593,0.8
Cn(c1)ncc1-c(n2)cccc2C(=O)Nc(c3C(F)(F)F)cc(nc3)N(C[C@@H]4C)CCN4C5COC5,51462598,1.5
C1CC1(C#N)Cn(c2)ncc2-c(n3)cccc3C(=O)Nc4cc(ncn4)N(C[C@@H]5C)CCN5C6COC6,1446257,650
C1CC12[C@@](C#N)(C2)c(cc3)cc(c34)n(nc4)-c5cc(nc(F)c5)N(C[C@@H]6C)CCN6C7COC7,1104657,6.8
C1CC12CC(C#N)(C2)c(cc3)cc(c34)n(nc4)-c5cc(ncn5)N(C[C@@H]6C)CCN6C7COC7,51323682,1
FCCn1ncc(c1C)Nc(nc2)nc(c23)cc(c(Cl)c3)N(C[C@@H]4C)CCN4C5COC5,1325054,0.969
C1CC1(C)n(nc2)c(Cl)c2Nc(nc3)nc(c34)cc(c(Cl)c4)N(C[C@@H]5C)CCN5C6COC6,1325081,1.91
Cn(c1)ncc1-c(n2)cccc2C(=O)Nc(c3C)cc(cn3)N(C[C@@H]4C)CCN4C5COC5,1446149,41200
Cn(c1)ncc1-c(n2)cccc2C(=O)Nc(c3C4CC4)cc(cn3)N(C[C@@H]5C)CCN5C6COC6,1446176,5910
FC(F)(F)Cn(c1)ncc1-c(n2)cccc2C(=O)Nc(c3C4CC4)cc(cn3)N(C[C@@H]5C)CCN5C6COC6,1446169,820
c1[nH]ncc1-c(n2)cccc2C(=O)Nc(c3C(F)(F)F)cc(cn3)N(C[C@@H]4C)CCN4C5COC5,1446153,5150
Cn(c1)ncc1-c(n2)cccc2C(=O)Nc(c3C(F)(F)F)cc(cn3)N(C[C@@H]4C)CCN4C5COC5,1446126,5780
C1CC1(C#N)Cn(c2)ncc2-c(n3)cccc3C(=O)Nc(c4C(F)(F)F)cc(cn4)N(C[C@@H]5C)CCN5C6COC6,1446132,620
C1OCC1N2CCN(C[C@@H]2C)c(cn3)cc(c3C(F)(F)F)NC(=O)c4cccc(n4)-c5cnn(c5)CC6CC6,1446127,3040
C1OCC1N2CCN(C[C@@H]2C)c(cn3)cc(c3C(F)(F)F)NC(=O)c4cccc(n4)-c5cnn(c5)C6CCC6,1446143,15100
FC(F)(F)CCN1CCN(C[C@@H]1C)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)OC5(C)CC5,448593,0.8
o1cccc1CN2CCN(C[C@@H]2C)c(ncn3)cc3-c4n[nH]c(c45)ccc(c5)OC6(C)CC6,448587,0.7
n1cocc1CN2CCN(C[C@@H]2C)c(ncn3)cc3-c4n[nH]c(c45)ccc(c5)OC6(C)CC6,448589,0.7
o1ccnc1CN2CCN(C[C@@H]2C)c(ncn3)cc3-c4n[nH]c(c45)ccc(c5)OC6(C)CC6,448588,0.6
C1CC12[C@@](C#N)(C2)c(cc3)cc(c34)n(nc4)-c5cc(ncc5)N(C[C@@H]6C)CCN6S(=O)(=O)C,1104658,1.5
C1CC1(C)Oc(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C[C@@H]5C)CCN5S(=O)(=O)C,448691,1.18
C1CC12[C@@](C#N)(C2)c(cc3)cc(c34)n(nc4)-c5cc(ncn5)N(C[C@@H]6C)CCN6S(=O)(=O)C,1104614,1.2
C1COCCC12C(C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(C[C@@H]5C)CCN5[C@H]6[C@@H](O)COC6,1159157,17
C1COCCC12C(C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(C[C@@H]5C)CCN5[C@]6(C)[C@H](O)COC6,1159175,0.59
C1COCCC12C(C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(C[C@@H]5C)CCN5[C@@H]6[C@H](O)COC6,1159158,0.38
C1COCCC12C(C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(C[C@@H]5C)CCN5[C@@]6(C)[C@@H](O)COC6,1159174,0.18
C1COCCC12[C@@H](C2)C(=O)Nc(c3)ncc(c34)cc(C)c(c4)N5CCN(C[C@@H]5C)[C@]6(C)[C@H](O)COC6,1159359,4.68
C1COCCC12[C@@H](C2)C(=O)Nc(c3)ncc(c34)cc(C)c(c4)N5CCN(C[C@@H]5C)[C@@]6(C)[C@@H](O)COC6,1159360,0.08
C1COCCC12[C@@H](C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N5CCN(C[C@@H]5C)[C@]6(C)[C@H](O)COC6,1159357,87
C1COCCC12[C@@H](C2)C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N5CCN(C[C@@H]5C)[C@@]6(C)[C@@H](O)COC6,1159358,0.08
C[C@H]1CN(CCO1)c(ncc2)cc2-n(nc3)c(c34)cc(cc4)-c5cnn(C)c5,1015189,141
C1CC1(C)Oc(c2)c(F)cc(c23)[nH]nc3-c4cc(ncn4)N(CCO5)C[C@@H]5C,448611,1.33
C[C@H]1CN(CCO1)c(ncn2)cc2-c3n[nH]c(c34)cc(F)c(c4)-c5cnn(C)c5,417842,26.5
C1CC1(C)Oc(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(CCO5)C[C@@H]5C,448544,5.8
C[C@H]1CN(CCO1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5cnn(C)c5,417868,2.2
C1CC12CC(C#N)(C2)c(cc3)cc(c34)n(nc4)-c5cc(ncn5)N(CCO6)C[C@@H]6C,1110981,5.6
N#Cc1c(F)c(ccc1)-c2c[nH]c(c23)ncnc3N(CCO4)C[C@@H]4C,334495,10
C[C@H]1CN(CCO1)c2ncnc(c23)[nH]cc3-c4cc(F)ccc4,334497,38
N#Cc1cc(ccc1)-c2c[nH]c(c23)ncnc3N(CCO4)C[C@@H]4C,334325,7
Cc1cc(cnc1)-c2c[nH]c(c23)ncnc3N(CCO4)C[C@@H]4C,334488,99
C[C@H]1CN(CCO1)c2ncnc(c23)[nH]cc3-c4cnn(C)c4,334441,57
C1CC1(C)Oc(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C[C@H]5C)C[C@H](C)N5C,448694,0.49
C1CCC1(C#N)Cc(cc2)cc(c23)n(nc3)-c4cc(ncn4)N(C[C@H]5C)C[C@H](C)N5C,51515148,275
N#CCCc(cc1)cc(c12)n(nc2)-c3cc(ncn3)N(C[C@H]4C)C[C@H](C)N4C,51515149,990
CN1[C@@H](C)CN(C[C@H]1C)c(ncn2)cc2-n(nc3)c(c34)cc(cc4)-c5ccn[nH]5,51515145,21
C1CC12[C@@](C#N)(C2)c(cc3)cc(c34)n(nc4)-c5cc(ncn5)N(C[C@H]6C)C[C@H](C)N6C7COC7,1104606,0.6
FC(F)(F)Cn(c1)ncc1-c(n2)cccc2C(=O)Nc(c3C4CC4)cc(cn3)N(C[C@H]5C)C[C@H](C)N5C6COC6,1446170,1090
C[C@@H]1CN(C[C@@H](O1)C)c(nc2)cc(c2C)NC(=O)c3cccc(n3)-c4cn[nH]c4,1446224,1640
C[C@@H]1CN(C[C@@H](O1)C)c(nc2)cc(c2C)NC(=O)c3cccc(n3)-c4cnn(C)c4,51462590,9
C[C@@H]1CN(C[C@@H](O1)C)c(nc2)cc(c2C(F)(F)F)NC(=O)c3cccc(n3)-c4cnn(C)c4,51462611,1.5
C[C@@H]1CN(C[C@@H](O1)C)c(ncn2)cc2NC(=O)c3cccc(n3)-c4cnn(C)c4,1446228,28000
C[C@@H]1CN(C[C@@H](O1)C)c(nc2)cc(c2C)NC(=O)c3cccc(n3)-c4cnn(c4)CC(F)(F)F,1446217,7870
C[C@@H]1CN(C[C@@H](O1)C)c(nc2)cc(c2C)NC(=O)c3cccc(n3)-c4cnn(c4)CC5(C(F)(F)F)CC5,1446219,1600
C[C@@H]1CN(C[C@@H](O1)C)c(nc2)cc(c2C)NC(=O)c3cccc(n3)-c4cnn(c4)CC5CC5,1446216,1130
C[C@@H]1CN(C[C@@H](O1)C)c(nc2)cc(c2C)NC(=O)c3cccc(n3)-c4cnn(c4)C5CCC5,1446223,8660
N#Cc1cc(C)c(nc1)C(=O)Nc(c2)ccc(c23)[nH]nc3-c4cc(ncc4)N(C[C@H]5C)C[C@@H](O5)C,1200724,100
C[C@@H]1CN(C[C@@H](O1)C)c(ncc2)cc2-c3n[nH]c(c34)ccc(c4)-c5cnn(C)c5,51515139,0.3
C[C@@H]1CN(C[C@@H](O1)C)c(ncc2)cc2-c(nc3)n(c34)cc(cc4)-c5cnn(C)c5,51515142,161
C[C@@H]1CN(C[C@@H](O1)C)c(ncc2)cc2-c3ncn(c34)ccc(c4)-c5cnn(C)c5,51515141,3
C[C@@H]1CN(C[C@@H](O1)C)c(ncc2)cc2-n(nc3)c(c34)cc(cc4)-c5cnn(C)c5,1015186,32
C1CC1(C)Oc(c2)c(F)cc(c23)[nH]nc3-c4cc(ncn4)N(C[C@H]5C)C[C@@H](O5)C,448609,0.79
CC(C)=Cc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C[C@H]4C)C[C@@H](O4)C,417976,20.3
C1CC1(C)Oc(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C[C@H]5C)C[C@@H](O5)C,51481884,0.4
C[C@@H]1CN(C[C@@H](O1)C)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)O[C@@H]5CCOC5,448621,12.01
C[C@@H]1CN(C[C@@H](O1)C)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)O[C@H]5CCOC5,448623,6.86
N#Cc1ccc(cc1)-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C[C@H]5C)C[C@@H](O5)C,417969,177.4
OCCNC(=O)c1ccc(cc1)-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C[C@H]5C)C[C@@H](O5)C,417968,77
C[C@@H]1CN(C[C@@H](O1)C)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c(cc5)cn(c56)ncn6,417952,240.1
C[C@@H]1CN(C[C@@H](O1)C)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c(cc5)cn(c56)cnn6,417967,60.6
N#Cc1cc(ccc1)-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C[C@H]5C)C[C@@H](O5)C,417970,47.9
C[C@@H]1CN(C[C@@H](O1)C)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5ccn[nH]5,418007,1.44
N#Cc1cc(ccn1)-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C[C@H]5C)C[C@@H](O5)C,417962,171.7
C[C@@H]1CN(C[C@@H](O1)C)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5ccncc5,417957,49.5
C[C@@H]1CN(C[C@@H](O1)C)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5ccnn5C,417954,32.1
C[C@@H]1CN(C[C@@H](O1)C)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5cn[nH]c5,418006,1.35
Cc1c(C)ncc(n1)-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C[C@H]5C)C[C@@H](O5)C,417963,17.4
C[C@@H]1CN(C[C@@H](O1)C)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5cnc(s5)N6CCCC6,417964,7.6
Cc1cc(cnc1)-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C[C@H]5C)C[C@@H](O5)C,417955,2.2
C[C@@H]1CN(C[C@@H](O1)C)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5cncnc5,417959,30.3
C[C@@H]1CN(C[C@@H](O1)C)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5cnn(C)c5,417645,1.4
n1occ(c1C)-c(c2)ccc(c23)[nH]nc3-c4cc(ncn4)N(C[C@H]5C)C[C@@H](O5)C,417956,40
C[C@@H]1CN(C[C@@H](O1)C)c(ncn2)cc2-n(nc3)c(c34)cc(cc4)-c5ccn[nH]5,51515144,14
C[C@@H]1CN(C[C@@H](O1)C)c(c2)cc(cc2c3c45)COC(=O)NCCCOc(c5)ccc4[nH]n3,1348361,10
C1CC(O)CCC1COc(c(F)c2C)nc(n2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1258058,400
C1C[C@@H](O)CC[C@@H]1COc(c2F)nc(nc2Cl)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1258040,400
C1CC(O)CCC1COc(c2C)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1257921,50
CC(=O)N[C@H](CC1)CC[C@@H]1COc(c2C)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1257879,50
C1CC(O)CCC1COc(c2C3CC3)nc(nc2)Nc4ccc(cc4)N(C[C@H]5C)C[C@@H](O5)C,1257922,50
C1CC(O)CCC1COc(c2Cl)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1257913,50
C1CN(C)CCC1(F)COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1257858,125
C1CNCCC1(F)COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1257816,50
C1CC(O)(CC2)CCC12COc(c3F)nc(nc3)Nc4ccc(cc4)N(C[C@H]5C)C[C@@H](O5)C,1257936,125
CC(=O)N(C1)CC12CC(C2)COc(c3F)nc(nc3)Nc4ccc(cc4)N(C[C@H]5C)C[C@@H](O5)C,1257890,400
CC1(O)CCC(CC1)COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1258045,50
N#CC1CCC(CC1)COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1258065,50
FC(F)(F)OC(CC1)CCC1COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1258075,400
FC1(F)CC(CC1)COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1258063,125
FC1(F)CCC(CC1)COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1258061,300
FC(F)(F)C1(O)CCC(CC1)COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1258054,125
C1CC(O)CCC1COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1257917,50
CC(=O)NC(CCC1)CCC1COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1257886,50
C1CCC(O)CC1COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1258042,50
CC(=O)N(CC1)CC(F)C1COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1257967,300
C1NCCC(C1(F)F)COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1257823,50
C1CNCC(F)C1COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1257962,125
O=S1(=O)CCC(CC1)COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1258080,400
CC(=O)N[C@@H](CC1)C[C@@H]1COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1257972,50
CC(=O)N[C@H](CC1)CC[C@@H]1COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1257876,50
FC(F)O[C@H](CC1)CC[C@@H]1COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1258077,300
CC(=O)NC(CC1)CCC1(C)COc2ccnc(n2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1257883,400
C12C3C4C5C3(NC(=O)C)C2C5C14COc6ccnc(n6)Nc7ccc(cc7)N(C[C@H]8C)C[C@@H](O8)C,1257872,300
